loss,val_loss,val_score,current_epoch,progress_of_epoch,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.34102070331573486,0.41798943281173706,0.535346757631813,1,0.0 %,10.569051504135132,False,,,1,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-40-19,1668408019,10.569051504135132,50692,a5d0e6df15a0,172.17.0.9,10.569051504135132,0,1,0.0032587051391601562
0.8564130663871765,0.9355659530713007,0.5101689026385506,1,2.1 %,41.40589451789856,False,,,2,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-41-00,1668408060,51.97494602203369,50692,a5d0e6df15a0,172.17.0.9,51.97494602203369,0,2,0.0032587051391601562
0.9853954911231995,0.8903361249428529,0.5404819137911614,1,4.2 %,41.43331837654114,False,,,3,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-41-42,1668408102,93.40826439857483,50692,a5d0e6df15a0,172.17.0.9,93.40826439857483,0,3,0.0032587051391601562
0.8217608332633972,0.863883410508816,0.5340103902707638,1,6.3 %,41.3120059967041,False,,,4,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-42-23,1668408143,134.72027039527893,50692,a5d0e6df15a0,172.17.0.9,134.72027039527893,0,4,0.0032587051391601562
0.8948980569839478,0.844061248577558,0.5648301234727808,1,8.4 %,41.20542526245117,False,,,5,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-43-04,1668408184,175.9256956577301,50692,a5d0e6df15a0,172.17.0.9,175.9256956577301,0,5,0.0032587051391601562
0.7665097713470459,0.8395766547093024,0.571435084740846,1,10.5 %,42.34514021873474,False,,,6,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-43-47,1668408227,218.27083587646484,50692,a5d0e6df15a0,172.17.0.9,218.27083587646484,0,6,0.0032587051391601562
0.713122546672821,0.8353114494910607,0.5648496904893109,1,12.6 %,41.82987928390503,False,,,7,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-44-28,1668408268,260.1007151603699,50692,a5d0e6df15a0,172.17.0.9,260.1007151603699,0,7,0.0032587051391601562
0.593854546546936,0.8226752200951943,0.596252477231906,1,14.7 %,41.749741077423096,False,,,8,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-45-10,1668408310,301.85045623779297,50692,a5d0e6df15a0,172.17.0.9,301.85045623779297,0,8,0.0032587051391601562
0.3807847797870636,0.8056406115110104,0.6364196942540983,1,16.8 %,41.29012084007263,False,,,9,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-45-51,1668408351,343.1405770778656,50692,a5d0e6df15a0,172.17.0.9,343.1405770778656,0,9,0.0032587051391601562
0.7277052998542786,0.8039116492638221,0.6429613819960774,1,18.8 %,42.17712903022766,False,,,10,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-46-34,1668408394,385.31770610809326,50692,a5d0e6df15a0,172.17.0.9,385.31770610809326,0,10,0.0032587051391601562
0.6847371459007263,0.8126227167936472,0.6241005111624183,1,20.9 %,42.071998834609985,False,,,11,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-47-16,1668408436,427.38970494270325,50692,a5d0e6df15a0,172.17.0.9,427.38970494270325,0,11,0.0032587051391601562
0.7408579587936401,0.8003332855609747,0.6493071909173554,1,23.0 %,41.793683767318726,False,,,12,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-47-57,1668408477,469.183388710022,50692,a5d0e6df15a0,172.17.0.9,469.183388710022,0,12,0.0032587051391601562
0.6197205781936646,0.7969590081618383,0.6603329690431774,1,25.1 %,41.823917627334595,False,,,13,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-48-39,1668408519,511.00730633735657,50692,a5d0e6df15a0,172.17.0.9,511.00730633735657,0,13,0.0032587051391601562
0.7790096998214722,0.7896658239456323,0.6637864328950278,1,27.2 %,42.22846055030823,False,,,14,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-49-22,1668408562,553.2357668876648,50692,a5d0e6df15a0,172.17.0.9,553.2357668876648,0,14,0.0032587051391601562
0.7703326940536499,0.7859721911641268,0.6852239811971597,1,29.3 %,42.008246421813965,False,,,15,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-50-04,1668408604,595.2440133094788,50692,a5d0e6df15a0,172.17.0.9,595.2440133094788,0,15,0.0032587051391601562
0.680453896522522,0.7753548186558944,0.7006518819970802,1,31.4 %,42.231486797332764,True,,,16,4570b984,332d666a82b347b290de362388834b75,2022-11-14_06-50-46,1668408646,637.4755001068115,50692,a5d0e6df15a0,172.17.0.9,637.4755001068115,0,16,0.0032587051391601562
